Date,AAPL,MSFT,JPM
2016-06-08,22.613012313842773,50.98129653930664,46.3775520324707
2016-06-09,22.77528953552246,50.59065628051758,46.003238677978516
2016-06-10,22.58787727355957,49.87965393066406,45.87849044799805
2016-06-13,22.247323989868164,49.43428039550781,44.68428421020508
2016-06-14,22.274751663208008,48.504520416259766,44.40802001953125
2016-06-15,22.201618194580078,48.4185676574707,44.28324890136719
2016-06-16,22.29532814025879,48.6139030456543,44.90708923339844
2016-06-17,21.78793716430664,48.660770416259766,44.67537307739258
2016-06-20,21.735368728637695,48.73110580444336,44.62191390991211
2016-06-21,21.92049217224121,49.18427276611328,45.62004089355469
2016-06-22,21.838220596313477,48.996768951416016,45.441802978515625
2016-06-23,21.963926315307617,50.04372024536133,46.261695861816406
2016-06-24,21.346830368041992,46.56684112548828,44.40802001953125
2016-06-27,21.035999298095703,45.01200866699219,43.16035461425781
2016-06-28,21.39025115966797,46.504329681396484,44.06047058105469
2016-06-29,21.575382232666016,47.816951751708984,45.040767669677734
2016-06-30,21.84963607788086,48.551395416259766,45.60220718383789
2016-07-01,21.91592788696289,48.23642349243164,45.593299865722656
2016-07-05,21.71022605895996,46.88997268676758,45.60220718383789
2016-07-06,21.83364486694336,47.393917083740234,45.789371490478516
2016-07-07,21.927350997924805,47.70098876953125,45.789371490478516
2016-07-08,22.096485137939453,48.68525314331055,46.60926818847656
2016-07-11,22.165048599243164,49.031707763671875,46.867706298828125
2016-07-12,22.265615463256836,49.76399612426758,47.42023468017578
2016-07-13,22.139911651611328,49.73250961303711,47.68759536743164
2016-07-14,22.5787296295166,50.4884033203125,47.892578125
2016-07-15,22.576446533203125,50.53565979003906,47.85692596435547
2016-07-18,22.816425323486328,50.3624153137207,48.0886344909668
2016-07-19,22.82556915283203,50.283687591552734,47.313297271728516
2016-07-20,22.846134185791016,50.338809967041016,49.82645797729492
2016-07-21,22.72500228881836,50.14982223510742,49.728431701660156
2016-07-22,22.549015045166016,50.425418853759766,50.414634704589844
2016-07-25,22.247323989868164,50.29155731201172,50.557247161865234
2016-07-26,22.094194412231445,50.49629592895508,50.58396911621094
2016-07-27,23.529512405395508,50.65376663208008,50.075992584228516
2016-07-28,23.84719467163086,50.47266387939453,50.09381866455078
2016-07-29,23.817487716674805,50.37028884887695,50.51266860961914
2016-08-01,24.238021850585938,50.23644256591797,50.423561096191406
2016-08-02,23.879194259643555,50.11833190917969,50.423561096191406
2016-08-03,24.17859649658203,50.913612365722656,50.7711181640625
2016-08-04,24.327964782714844,50.83486557006836,51.145423889160156
2016-08-05,24.69792366027832,52.20496368408203,51.65339660644531
2016-08-08,24.90243911743164,52.0474739074707,51.74251174926758
2016-08-09,25.003549575805664,51.866371154785156,51.86729431152344
2016-08-10,24.817419052124023,51.40180969238281,51.70686340332031
2016-08-11,24.801328659057617,51.54353713989258,51.95639419555664
2016-08-12,24.85877799987793,51.433292388916016,51.63557052612305
2016-08-15,25.157503128051758,51.748260498046875,51.79598617553711
2016-08-16,25.13452911376953,51.740386962890625,51.50902557373047
2016-08-17,25.09775733947754,51.882118225097656,51.616641998291016
2016-08-18,25.065593719482422,51.92937469482422,51.65251922607422
2016-08-19,25.129934310913086,51.85850143432617,51.670440673828125
2016-08-22,24.934612274169922,51.81124496459961,51.71527862548828
2016-08-23,25.012739181518555,51.787635803222656,51.912559509277344
2016-08-24,24.824310302734375,51.92937469482422,51.966365814208984
2016-08-25,24.718608856201172,52.02386474609375,52.16364288330078
2016-08-26,24.57383918762207,52.141971588134766,52.038108825683594
2016-08-29,24.5462646484375,52.71676254272461,52.10088348388672
2016-08-30,24.35783576965332,53.149845123291016,51.912559509277344
2016-08-31,24.380809783935547,53.149845123291016,51.526954650878906
2016-09-01,24.52558135986328,52.92149353027344,51.64353942871094
2016-09-02,24.755374908447266,53.141963958740234,51.71527862548828
2016-09-06,24.74847984313965,53.10260009765625,51.66147994995117
2016-09-07,24.900142669677734,52.882137298583984,51.70631790161133
2016-09-08,24.247539520263672,52.95298385620117,51.50006103515625
2016-09-09,23.698335647583008,52.48054122924805,50.406028747558594
2016-09-12,24.229150772094727,52.80339050292969,51.159297943115234
2016-09-13,24.805923461914062,52.38605880737305,50.692989349365234
2016-09-14,25.683725357055664,52.2837028503418,50.45085906982422
2016-09-15,26.55693817138672,52.4726676940918,51.284828186035156
2016-09-16,26.40757179260254,51.82699966430664,51.33864974975586
2016-09-19,26.099645614624023,52.11833572387695,51.05168914794922
2016-09-20,26.097354888916016,52.330936431884766,50.944091796875
2016-09-21,26.092758178710938,52.630149841308594,51.795982360839844
2016-09-22,26.338634490966797,53.06322479248047,51.849796295166016
2016-09-23,25.899728775024414,52.95298385620117,51.50006103515625
2016-09-26,25.938791275024414,51.795501708984375,51.02478790283203
2016-09-27,25.987049102783203,52.25221252441406,51.966365814208984
2016-09-28,26.18467140197754,52.52778625488281,52.038108825683594
2016-09-29,25.777942657470703,51.693153381347656,51.47314453125
2016-09-30,25.977863311767578,52.43330001831055,51.65251922607422
2016-10-03,25.8560733795166,52.37031555175781,51.49110412597656
2016-10-04,25.966371536254883,52.82240295410156,51.329681396484375
2016-10-05,25.977863311767578,53.6869010925293,51.68838119506836
2016-10-06,26.170886993408203,53.82968521118164,51.77804946899414
2016-10-07,26.209951400756836,54.02001953125,51.83185577392578
2016-10-10,26.6672306060791,54.44037628173828,52.04708480834961
2016-10-11,26.724687576293945,54.17863845825195,51.284828186035156
2016-10-12,26.963666915893555,54.03586959838867,51.21310806274414
